AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,Answer.company,Answer.employees
3V5Q80FXIY4IST48B66TFEC7RYE32T,A1WX1XX58WCVTS,3QGTX7BCHPF9QZWVOTYYS3PFBIC5ZB,Thu Jun 04 15:53:07 PDT 2015,Thu Jun 04 15:53:49 PDT 2015,2015-06-04 23:57:44 UTC,Guidewire Software Inc,1183
3OLF68YTNAE2D8F58G0AM5K26CEFAO,A3JGACCS9G5MGA,3ICOHX7ENCOCKXJYV0E9QYS664SE0T,Thu Jun 04 16:42:59 PDT 2015,Thu Jun 04 16:43:45 PDT 2015,2015-06-05 00:47:46 UTC,Guidewire Software Inc,1183
3300DTYQT3U2UAMQ21DQUNE7YTKQEN,A29CE8ETC87GV6,3TRB893CSJNOMMF9MUP65GN5RYCG7B,Thu Jun 04 16:29:10 PDT 2015,Thu Jun 04 16:29:37 PDT 2015,2015-06-05 00:32:48 UTC,Guidewire Software Inc,1183
3S06PH7KSSH9L0O9LRCRN4OEQ6S1DD,A1XOXGWBAN6HEJ,30Z7M1Q8UYXRC97PAZP2NU8X4OY8A9,Fri Jun 05 03:45:26 PDT 2015,Fri Jun 05 04:39:44 PDT 2015,2015-06-05 12:42:38 UTC,Guidewire Software Inc,1183
32Z9ZLUT1MXBT80CDPTSQLGKB9VHOP,A2I159VITLD19Y,31MBOZ6PAO4AKVO6O2UXYUKRORICL1,Fri Jun 05 03:57:58 PDT 2015,Fri Jun 05 03:58:12 PDT 2015,Fri Jun 05 04:37:32 PDT 2015,Guidewire Software Inc,1183
3MMN5BL1W0H8ZX81LOPDUNQ5X413MS,A2I159VITLD19Y,3DW3BNF1GHVB4XANLUGYJHMAPYZV8X,Fri Jun 05 04:35:06 PDT 2015,Fri Jun 05 04:35:18 PDT 2015,2015-06-05 12:37:38 UTC,GuideSpark,69
34PGFRQONPOFPN44SBNNJS9LR2VJW3,AEK2SAEL9GG39,3D5G8J4N5AHU2H2BOSRTADIX3ARTVP,Thu Jun 04 16:07:42 PDT 2015,Thu Jun 04 16:09:37 PDT 2015,2015-06-05 00:12:48 UTC,Guidance Software,371
3UWN2HHPUZII1WEGN45EFANHU96NSY,A29CE8ETC87GV6,3B9XR6P1WE8LF0807HMP7V1H2GLBJX,Thu Jun 04 16:28:42 PDT 2015,Thu Jun 04 16:29:09 PDT 2015,2015-06-05 00:32:47 UTC,Guidance Software,371
3OLQQLKKNT2L8NID7BTHXM2LKYRJEO,A3CC9BWPLAR31J,3X2YVV51PUH68MQ7CJCFQ9IGI02W1T,Thu Jun 04 16:17:58 PDT 2015,Thu Jun 04 16:19:02 PDT 2015,2015-06-05 00:22:48 UTC,GT Advanced Technologies Inc,541
3XXU1SWE8N8BG40F5YHPJYXY0AM0A2,A1WX1XX58WCVTS,38G0E1M85MI92UH0OXH3F94ZMOYVUI,Thu Jun 04 15:52:38 PDT 2015,Thu Jun 04 15:53:04 PDT 2015,2015-06-04 23:57:43 UTC,Grubhub Inc,1090
31QNSG6A5S6BFR7KTZIK2M1QI0V788,A3JGACCS9G5MGA,35XW21VSVGRQRCD2LOKXDZO9ATBLS9,Thu Jun 04 16:41:54 PDT 2015,Thu Jun 04 16:42:58 PDT 2015,2015-06-05 00:47:45 UTC,Grubhub Inc,1090
3WYP994K1847QXKXNTBMVLPWG5E6YO,A1XOXGWBAN6HEJ,30Z7M1Q8UYXRC97PAZP2NU8X4OYA8B,Fri Jun 05 03:45:25 PDT 2015,Fri Jun 05 04:38:29 PDT 2015,2015-06-05 12:42:37 UTC,Grubhub Inc,1090
3IXQG4FA2UBYV8TKB80E7KIXLWX9BE,A2QVMCGDLTWV9,3Q7TKIAPOTNKPNUKOYP8I0299Q1LDF,Thu Jun 04 14:32:46 PDT 2015,Thu Jun 04 14:33:25 PDT 2015,Thu Jun 04 14:41:50 PDT 2015,Groupon  Inc.,11843
3FDJT1UU75LGNOV2EV0QU7WLMUT5K9,A29CE8ETC87GV6,3YCT0L9OMMMGFCGNX10CQRSYFOBNSD,Thu Jun 04 16:28:04 PDT 2015,Thu Jun 04 16:28:41 PDT 2015,2015-06-05 00:32:47 UTC,Groupon  Inc.,11843
3F6KKYWMNCECZ7VYQEAPKB1HT7ZDNZ,A2I159VITLD19Y,3QQUBC64ZEROBT2MRB6ZPZ9QU46XNQ,Fri Jun 05 04:34:23 PDT 2015,Fri Jun 05 04:34:35 PDT 2015,2015-06-05 12:37:38 UTC,GreenRope,16
3TE22NPXPCPDD32ZFYU0IY1BPDC44J,A2I159VITLD19Y,3UQ1LLR26ALMRGR84OY6SZU3OOXALX,Fri Jun 05 04:42:10 PDT 2015,Fri Jun 05 04:42:22 PDT 2015,2015-06-05 12:42:39 UTC,Greenphire,49
3B1NLC6UG09FECH28JOPUL996EEGP6,A2I159VITLD19Y,3T2EL38U0MX9EQFE73YGTT4VZFTXQD,Fri Jun 05 03:44:56 PDT 2015,Fri Jun 05 03:45:18 PDT 2015,Fri Jun 05 04:35:18 PDT 2015,GoPro Inc,970
3PWWM24LHTB4TQAENN1P6VKI7LC28S,A3N6Z886JPK4BG,3VLL1PIENQ1VY92DT8UX19P6SE8OZS,Fri Jun 05 04:45:30 PDT 2015,Fri Jun 05 04:49:57 PDT 2015,2015-06-05 12:52:40 UTC,GoPro Inc,970
3I3WADAZ9RHZDFGHCNSJ1ODU6Z0O59,AYDDIDXTRHXZ5,33NKDW9FFXV5KP5V2LXL9OFEVZZCXS,Thu Jun 04 15:41:19 PDT 2015,Thu Jun 04 15:41:40 PDT 2015,2015-06-04 23:43:12 UTC,Google,53546
3SB4CE2TJW8JDU6Q8A6WSCK9AH8XAV,A2BA9Y6VGW6WS1,3WGZLY9VCHZPAGA1U9G4DVG3PQ2D8L,Thu Jun 04 16:30:51 PDT 2015,Thu Jun 04 16:31:09 PDT 2015,2015-06-05 00:32:48 UTC,Google,53546
3WQQ9FUS6B7YH3AA6GU07ONM1PD8BK,A2QVMCGDLTWV9,3OLZC0DJ8JS4T3M0UGSPW6GOSTBIVX,Thu Jun 04 14:15:20 PDT 2015,Thu Jun 04 14:20:10 PDT 2015,Thu Jun 04 14:41:50 PDT 2015,Google,53546
3WT783CTPCU0T60NNSA59AJ5RH3BC0,A3CC9BWPLAR31J,3UQ1LLR26ALMRGR84OY6SZU3ON4LAD,Thu Jun 04 15:41:49 PDT 2015,Thu Jun 04 15:43:03 PDT 2015,2015-06-04 23:47:52 UTC,Google,53546
3GS6S824SRAB8DVP79FFCZQ20MZNWA,A3RUUTINBKU8YE,3I6NF2WGIG99ZI1QY1A97W990SHG5W,Thu Jun 04 15:39:46 PDT 2015,Thu Jun 04 15:41:50 PDT 2015,2015-06-04 23:43:12 UTC,Google,53546
3C6FJU71TR6SS8AYJB9PBR3CJQUUYA,A29CE8ETC87GV6,3P888QFVX37MKH1M6CBKAGD2NAVQO6,Thu Jun 04 16:27:29 PDT 2015,Thu Jun 04 16:28:04 PDT 2015,2015-06-05 00:32:47 UTC,Google,53546
3VNL7UK1XGW7S4EEEGRRHAAUU2XFT9,A2I159VITLD19Y,30P8I9JKOIYSHFRLNW9V7XCJN8YV5V,Fri Jun 05 03:17:06 PDT 2015,Fri Jun 05 03:17:24 PDT 2015,2015-06-05 11:17:39 UTC,Google,53546
3QILPRALQ680ICZ796Z9YJNGIG08NM,A3JENDY17M92H7,3L21G7IH479AXRL7RKU3B63WT9VY1P,Fri Jun 05 03:43:34 PDT 2015,Fri Jun 05 03:44:07 PDT 2015,Fri Jun 05 04:36:03 PDT 2015,Google,53546
3QY7M81QH8ZVAS9L2OFNSRAHD1OK75,A1XOXGWBAN6HEJ,33NKDW9FFXV5KP5V2LXL9OFEV0SCXN,Fri Jun 05 03:29:06 PDT 2015,Fri Jun 05 03:29:53 PDT 2015,2015-06-05 11:32:37 UTC,Google,53546
33PPO7FECWSKL6K7TYXXF350783IDM,A2I159VITLD19Y,3PCPFX4U403SE4OT79SUNM4OVAXFQ4,Fri Jun 05 04:08:06 PDT 2015,Fri Jun 05 04:08:16 PDT 2015,Fri Jun 05 04:36:08 PDT 2015,Glu Mobile,653
32SVAV9L3GM7XWZCOLZ8LWV53M93A3,AEK2SAEL9GG39,30EMX9PEVKWF76VK0O8WYZBULT6KS5,Thu Jun 04 16:56:08 PDT 2015,Thu Jun 04 16:57:44 PDT 2015,,GlobalFoundries,13000
30LSNF239V8XIWMRW9DGJKEWAGCI29,A2F6ZON8X5EAGL,3I4E7AFQ2KCLBM2H73DA7P738NKTJ4,Thu Jun 04 16:05:59 PDT 2015,Thu Jun 04 16:06:48 PDT 2015,2015-06-05 00:07:45 UTC,GlobalFoundries,13000
3R2UR8A0IBT8FY0RITBET74EZZDXOX,A2I159VITLD19Y,3JMQI2OLFZIADNX50B5NVS6YEMUNDE,Fri Jun 05 03:32:33 PDT 2015,Fri Jun 05 03:32:53 PDT 2015,Fri Jun 05 04:36:01 PDT 2015,Gilead Sciences,7000
3NQL1CS15SLS5NZYO1JU7D5VXX3YV3,AYALPYEQ512PP,3D06DR5225W6XY9T40ZLSC9SOSUAM4,Thu Jun 04 16:16:14 PDT 2015,Thu Jun 04 16:17:19 PDT 2015,2015-06-05 00:17:47 UTC,Gilead Sciences,7000
3ZDAD0O1T2QOSQ5ZEAXDNHA1Y6RXTE,AEK2SAEL9GG39,32TZXEA1OLXUZK7N2D6WVHZPY7414D,Thu Jun 04 15:56:48 PDT 2015,Thu Jun 04 15:57:30 PDT 2015,2015-06-04 23:57:45 UTC,Gigya,325
3PQ8K71NHYX7HHYXX0EI849B9W0AA5,A29CE8ETC87GV6,3Y3CZJSZ9K60O8A4EC4L60NG21SR53,Thu Jun 04 16:27:03 PDT 2015,Thu Jun 04 16:27:28 PDT 2015,2015-06-05 00:27:56 UTC,GigOptix  Inc.,77
3SBEHTYCWOGNJHFYPUKBSOF1PW9YIA,A2I159VITLD19Y,3A9LA2FRWSRW1XGBODBMKFCU8SXXHH,Fri Jun 05 04:11:17 PDT 2015,Fri Jun 05 04:11:26 PDT 2015,Fri Jun 05 04:37:42 PDT 2015,Gigamon,352
3QHK8ZVMINVTWAUT0534CT9SLQJLBS,A29CE8ETC87GV6,3C8QQOM6JPE1XYA6GCQJ9XIM1V9LIH,Thu Jun 04 16:10:34 PDT 2015,Thu Jun 04 16:11:07 PDT 2015,2015-06-05 00:12:48 UTC,Get Profile for: CounterPath Corporation,94
3YDGXNSEO07EW4P1R1KDZAHGRY184L,AEK2SAEL9GG39,3BA7SXOG1J3JBQT6CABOIKX74RU8RN,Thu Jun 04 15:38:13 PDT 2015,Thu Jun 04 15:38:42 PDT 2015,2015-06-04 23:43:11 UTC,GEP Worldwide,1500
3OE22WJIGJ1JJ6JCS1SVY50AKIFUQB,A2I159VITLD19Y,3MJ9GGZYO3JGQU50UIG1D3VUIO62A0,Fri Jun 05 04:01:51 PDT 2015,Fri Jun 05 04:02:17 PDT 2015,Fri Jun 05 04:36:04 PDT 2015,Genomic Health,752
3C44YUNSI22C2S7B6TNHO06CTLVDPO,AEK2SAEL9GG39,31GECDVA9JZ3LTCYR7BSNBAK29Q661,Thu Jun 04 15:56:14 PDT 2015,Thu Jun 04 15:56:47 PDT 2015,2015-06-04 23:57:45 UTC,Genesys,2720
32SVAV9L3GM7XWZCOLZ8LWV53M9A3A,A2BA9Y6VGW6WS1,3HEADTGN2P5HM2PJK3MYAYHFFPUVRE,Thu Jun 04 16:41:04 PDT 2015,Thu Jun 04 16:41:58 PDT 2015,2015-06-05 00:42:49 UTC,General Dynamics,96000
3BDCF01OGY7P9IN4AXHOK47T6Z0LY6,AEK2SAEL9GG39,39XCQ6V3KYH72PCKMO1NV5WK6EF65L,Thu Jun 04 15:59:32 PDT 2015,Thu Jun 04 15:59:47 PDT 2015,2015-06-05 00:02:47 UTC,Genentech,12895
3ATTHHXXWB1YJCPOKYY99A8SNQIXI6,A3N6Z886JPK4BG,3HEA4ZVWVDZBJLC6H5RI3ZIKAKW55Y,Fri Jun 05 04:45:46 PDT 2015,Fri Jun 05 04:53:21 PDT 2015,2015-06-05 12:57:42 UTC,Gartner Inc,6758
3QY5DC2MXSXMSHT3ELH1M6WWDF0FUU,A3RUUTINBKU8YE,31JUPBOORNH88SYT7QESW8O8YZ58LX,Thu Jun 04 15:09:20 PDT 2015,Thu Jun 04 15:11:30 PDT 2015,2015-06-04 23:12:40 UTC,Garmin,11185
3FTF2T8WLSVQJBRV6ZWAUYVIVYNW9R,ANFWGSQ8BQRZ,3MNJFORX8BH3LI5VNH4RPB9XZEAF5R,Fri Jun 05 04:21:14 PDT 2015,Fri Jun 05 04:24:15 PDT 2015,Fri Jun 05 04:36:05 PDT 2015,Garmin,11185
31IBVUNM9TCM5WI3JBR6ISYFRNFFVR,A1XOXGWBAN6HEJ,338431Z1FLSMWIGMJR0KF6N7JXPRO2,Fri Jun 05 04:10:08 PDT 2015,Fri Jun 05 04:58:14 PDT 2015,2015-06-05 13:02:41 UTC,Garmin,11185
3I7DHKZYGOD5723ODK9TEU4GEZGF5N,A2I159VITLD19Y,3VADEH0UHCAGIXS0DGD4UGXTF45PS6,Fri Jun 05 04:47:46 PDT 2015,Fri Jun 05 04:52:16 PDT 2015,2015-06-05 12:52:42 UTC,GameSim,31
3GFK2QRXXAU7IOPJ39JTIIQG9105W3,AEK2SAEL9GG39,3DIIW4IV8P85ZQ3LAKR2NGGBF9EI4L,Thu Jun 04 15:55:41 PDT 2015,Thu Jun 04 15:56:13 PDT 2015,2015-06-04 23:57:45 UTC,Fuze Box,150
3A1COHJ8NK888GDW684WTZQKW4UH8P,A1XOXGWBAN6HEJ,3X878VYTIEVI8MJEBAJONVNTQK5F76,Fri Jun 05 04:40:53 PDT 2015,Fri Jun 05 05:27:55 PDT 2015,2015-06-05 13:32:39 UTC,Fujifilm,35274
382M9COHEISUM3T7JAXV4OBW1FTEUL,A3N6Z886JPK4BG,38F60IALAGUE9G1VLV34PKS79F7T0S,Fri Jun 05 04:21:31 PDT 2015,Fri Jun 05 04:22:10 PDT 2015,Fri Jun 05 04:37:41 PDT 2015,Freescale Semiconductor Ltd,17300
320DUZ38G8ZJS1E4D6J5XPNXXE1GJX,A2QVMCGDLTWV9,3LVTFB9DE5VYS4KOITYC5740WO5GQA,Thu Jun 04 14:50:09 PDT 2015,Thu Jun 04 14:50:44 PDT 2015,Thu Jun 04 15:05:41 PDT 2015,Freescale Semiconductor Ltd,17300
3Z7ISHFUH18UZ1DQCUA3T6UPST1Z8L,ANFWGSQ8BQRZ,3T5ZXGO9DE1YJLFT8LM1QEK67EYQZ8,Thu Jun 04 14:58:44 PDT 2015,Thu Jun 04 15:02:15 PDT 2015,Thu Jun 04 15:05:41 PDT 2015,Freescale Semiconductor Ltd,17300
3WAKVUDHUXT9DOEXW2JPYEJFFRM7UN,A29CE8ETC87GV6,3OREP8RUT2OBOYIZZB1MAI91AO4BGT,Thu Jun 04 16:26:25 PDT 2015,Thu Jun 04 16:27:02 PDT 2015,2015-06-05 00:27:56 UTC,Freescale Semiconductor Ltd,17300
3QXNC7EIPJ8XBLQADS3PN3MEUTB09W,A3N6Z886JPK4BG,3O2Y2UIUCQ7631QYU48XR0SFW45KFH,Fri Jun 05 04:45:54 PDT 2015,Fri Jun 05 04:56:03 PDT 2015,2015-06-05 12:57:42 UTC,fortinet,2854
3X31TUMD7YZSJCC1Y8AF6HWJZFU1LT,A2I159VITLD19Y,3G3AJKPCXL5RPQIQE2D594AZ5T54Y8,Fri Jun 05 03:48:50 PDT 2015,Fri Jun 05 03:49:10 PDT 2015,Fri Jun 05 04:35:57 PDT 2015,fortinet,2854
3JMSRU9HQJ7UZII7O0700ADFFLYEV4,A29CE8ETC87GV6,3O0M2G5VC6FCOPAI6QLPANH8WJS49P,Thu Jun 04 16:25:49 PDT 2015,Thu Jun 04 16:26:24 PDT 2015,2015-06-05 00:27:56 UTC,Formfactor,907
3TYCR1GOTDWPE8X96JJ7YBGVCU6ZLF,A2I159VITLD19Y,391FPZIE4CZ4KTMGJ80Z08DQEAFUHL,Fri Jun 05 04:03:24 PDT 2015,Fri Jun 05 04:03:48 PDT 2015,Fri Jun 05 04:37:42 PDT 2015,Formfactor,907
3I33IC7ZWGFICE3TKLL32MQDX82A2S,A2QVMCGDLTWV9,37SDSEDIN9FVILUPEGW9CTFU0T018K,Thu Jun 04 14:41:03 PDT 2015,Thu Jun 04 14:41:39 PDT 2015,Thu Jun 04 15:05:40 PDT 2015,Fiserv,21000
33C7UALJVMBX45SI4J1B1CADFET183,A2F6ZON8X5EAGL,3X4Q1O9UBHZCEZW7AD2EAPW7IK3O76,Thu Jun 04 15:55:26 PDT 2015,Thu Jun 04 15:56:09 PDT 2015,2015-06-04 23:57:44 UTC,Fiserv,21000
3TXWC2NHN03XCUAMMUM9X9SXPKQ9SM,ANFWGSQ8BQRZ,388FBO7JZR6DBYSWW7S18DGZW97NYR,Thu Jun 04 16:38:36 PDT 2015,Thu Jun 04 16:39:57 PDT 2015,2015-06-05 00:42:48 UTC,Fiserv,21000
37W3JXSD67L5KCZ3EBOQTFO9465WYB,A29CE8ETC87GV6,3D4BBDG7ZH9T4RYHIWQX28QAO4ZC3T,Thu Jun 04 16:25:19 PDT 2015,Thu Jun 04 16:25:49 PDT 2015,2015-06-05 00:27:56 UTC,First Solar  Inc.,6060
31Z0PCVWULSUDBZ8WXTFTIXDWDA7TR,A3RUUTINBKU8YE,39TX062QX11H7P9C9SMKGLBKPMN3XM,Thu Jun 04 15:04:43 PDT 2015,Thu Jun 04 15:05:51 PDT 2015,2015-06-04 23:07:40 UTC,FireEye Inc,2500
39DD6S19JQOB82NHPXW3LGQB3X9EZB,A3N6Z886JPK4BG,30U1YOGZGA97T0PA87M9UMG41L2SDV,Fri Jun 05 04:45:39 PDT 2015,Fri Jun 05 04:51:47 PDT 2015,2015-06-05 12:52:42 UTC,FireEye Inc,2500
3T111IHZ5F3LBFA975M47ZN13J6R9H,A2I159VITLD19Y,3OKP4QVBP2A65OD7TX1QF7PVS7BAGR,Fri Jun 05 03:55:44 PDT 2015,Fri Jun 05 03:56:35 PDT 2015,Fri Jun 05 04:36:07 PDT 2015,FireEye Inc,2500
35GMH2SV3FUZ9Y9ANOLM5IJ7JT6EO9,A2I159VITLD19Y,3RTFSSG7T8JJYTUB5TUYAORUG7ZLWI,Fri Jun 05 04:40:06 PDT 2015,Fri Jun 05 04:40:17 PDT 2015,2015-06-05 12:42:38 UTC,Fino Consulting,26
39GXDJN2OURDQH8GBXL080HT4J2V8Q,A1XOXGWBAN6HEJ,3X4Q1O9UBHZCEZW7AD2EAPW7ILW7OK,Fri Jun 05 04:10:07 PDT 2015,Fri Jun 05 04:55:24 PDT 2015,2015-06-05 12:57:42 UTC,Finisar,13000
3SBEHTYCWOGNJHFYPUKBSOF1PW7YI8,A2I159VITLD19Y,372AGES0I4I9QRUEKINGYJE0V1VXRE,Fri Jun 05 03:18:17 PDT 2015,Fri Jun 05 03:18:27 PDT 2015,2015-06-05 11:22:37 UTC,Finisar,13000
33F859I567QRAEB39KO6K1GL4ACBHF,A2I159VITLD19Y,3TC2K6WK9GF276CLXKWNHCPZS06822,Fri Jun 05 03:45:57 PDT 2015,Fri Jun 05 03:46:07 PDT 2015,Fri Jun 05 04:35:18 PDT 2015,Finisar,13000
3KWTYT0871GR7UDKZVCR9790BVY5LE,A1XOXGWBAN6HEJ,32K26U12DN1NLS6E22RE590B0PWVD3,Fri Jun 05 03:03:15 PDT 2015,Fri Jun 05 03:13:46 PDT 2015,2015-06-05 11:17:38 UTC,Fine Tuned Technology,10
3GU1KF0O4JEJNV9RSXWBTAICQ0KPBU,A3CC9BWPLAR31J,3UXQ63NLAAZRAQW0A2Y2NAE965PLB8,Thu Jun 04 16:24:53 PDT 2015,Thu Jun 04 16:26:11 PDT 2015,2015-06-05 00:27:56 UTC,Fidelity National Information Services,40000
3WAKVUDHUXT9DOEXW2JPYEJFFRJ7UK,AEK2SAEL9GG39,31JUPBOORNH88SYT7QESW8O8YZ4L89,Thu Jun 04 15:37:23 PDT 2015,Thu Jun 04 15:38:12 PDT 2015,2015-06-04 23:43:11 UTC,FICO,2646
37UQDCYH6Y89Q33X1STUU0LYTZY7VH,A1XOXGWBAN6HEJ,3FO95NVK5CD1UA8FQ8HTZBX8GMSRSZ,Fri Jun 05 04:39:53 PDT 2015,Fri Jun 05 05:23:15 PDT 2015,2015-06-05 13:27:41 UTC,FEI Company,2700
32Z9ZLUT1MXBT80CDPTSQLGKB8UHOM,A3CC9BWPLAR31J,3PCPFX4U403SE4OT79SUNM4OV94FQ9,Thu Jun 04 16:57:48 PDT 2015,Thu Jun 04 17:01:29 PDT 2015,2015-06-05 01:02:45 UTC,FalconStor Software  Inc,263
38YMOXR4MVC31SPX8STYAO4G5XE6WP,A2I159VITLD19Y,3LG268AV38J0KR3XPDXOAUTTFVJREY,Fri Jun 05 03:44:01 PDT 2015,Fri Jun 05 03:44:12 PDT 2015,Fri Jun 05 04:36:03 PDT 2015,Fairchild Semiconductor,8272
3X08E93BHWV57DARHAGUCU53HVK66N,A2I159VITLD19Y,3UDTAB6HH6CVP1SHNPYNYKRVF85090,Fri Jun 05 03:14:58 PDT 2015,Fri Jun 05 03:15:10 PDT 2015,2015-06-05 11:17:38 UTC,Fair Issac,1775
3B3WTRP3DCF47VTOSF736RFTRRQ92K,A2I159VITLD19Y,3MVY4USGB60O1B5W0LNKLJWHTQASIX,Fri Jun 05 03:19:31 PDT 2015,Fri Jun 05 03:19:48 PDT 2015,2015-06-05 11:22:38 UTC,Fair Isaac,1775
3TE22NPXPCPDD32ZFYU0IY1BPD944G,A2I159VITLD19Y,3S8A4GJRD3GO0JRZSFJ0Z3QJJ39V6B,Fri Jun 05 03:47:39 PDT 2015,Fri Jun 05 03:48:17 PDT 2015,Fri Jun 05 04:36:11 PDT 2015,Fair Isaac,1775
3OE22WJIGJ1JJ6JCS1SVY50AKHDUQ7,A29CE8ETC87GV6,32TMVRKDGNBCAKR81YFBARMXCDA480,Thu Jun 04 16:24:45 PDT 2015,Thu Jun 04 16:25:18 PDT 2015,2015-06-05 00:27:55 UTC,FactSet Research Systems Inc.,6978
3A9AA95ATXZHYFSIRN5YQOIKG4W5P7,AYDDIDXTRHXZ5,3J6BHNX0U95IRT3FSSRAZ51OYUYNKW,Thu Jun 04 15:40:22 PDT 2015,Thu Jun 04 15:40:49 PDT 2015,2015-06-04 23:43:12 UTC,Facebook,10082
3RYC5T2D746632QGOUI1TPNG8LHPRZ,A2QVMCGDLTWV9,3LN3BXKGC083C1GAU2XIXWMMKPLWGT,Thu Jun 04 14:21:57 PDT 2015,Thu Jun 04 14:22:50 PDT 2015,Thu Jun 04 14:41:50 PDT 2015,Facebook,10082
354P56DE9LGTYBMT7XOPJD1RUUZ7S5,A3CC9BWPLAR31J,3IH9TRB0FBCO7R62N280PI983P51IS,Thu Jun 04 15:49:03 PDT 2015,Thu Jun 04 15:55:15 PDT 2015,2015-06-04 23:57:44 UTC,Facebook,10082
3CTOC39K3830Z833K3FBRCA4YBO7JR,A29CE8ETC87GV6,3KQC8JMJGC5KLZ9X4O4YDZNQ1W4H37,Thu Jun 04 16:24:12 PDT 2015,Thu Jun 04 16:24:44 PDT 2015,2015-06-05 00:27:55 UTC,Facebook,10082
30BXRYBRP5AJYH9E4BK27FT6EBSWHE,A3N6Z886JPK4BG,30IRMPJWDZW36RV7LZ8R8P6YZSFRKI,Fri Jun 05 03:35:19 PDT 2015,Fri Jun 05 03:41:00 PDT 2015,Fri Jun 05 04:37:31 PDT 2015,Facebook,10082
3SLE99ER0OQD1ZBXF6UDK8KQ00SBZ4,A2I159VITLD19Y,389A2A304OVXNZZKZ98E0AS3LT80CH,Fri Jun 05 03:18:28 PDT 2015,Fri Jun 05 03:18:39 PDT 2015,2015-06-05 11:22:37 UTC,Facebook,10082
3SEPORI8WOC8IP659SUHPX0KIIAZA0,A3N6Z886JPK4BG,37SOB9Z0SSAM7VSNV9JW5RGXIE5L3C,Fri Jun 05 04:41:47 PDT 2015,Fri Jun 05 04:42:18 PDT 2015,2015-06-05 12:42:39 UTC,F5 Networks  Inc.,3834
3ZQIG0FLQFTOGI4Y9016MGKFMP0VWY,A1WX1XX58WCVTS,3H781YYV6TVD06GPT22JA9UB3FOTEJ,Thu Jun 04 15:26:21 PDT 2015,Thu Jun 04 15:27:21 PDT 2015,2015-06-04 23:27:47 UTC,Extreme Networks  Inc,1563
3MYYFCXHJ4KTPJVJAZW1RNYEFHGG4B,A3CC9BWPLAR31J,3QD8LUVX4XBKL4WGNBADVI943IE5XE,Thu Jun 04 16:10:13 PDT 2015,Thu Jun 04 16:11:40 PDT 2015,2015-06-05 00:12:48 UTC,Extreme Networks  Inc,1563
3X65QVEQI10C6FMZE5ZZNDFA3CJLC1,A2I159VITLD19Y,3AJA9FLWSCBFX60AU1NLEKD240GIF4,Fri Jun 05 03:12:20 PDT 2015,Fri Jun 05 03:12:45 PDT 2015,2015-06-05 11:17:38 UTC,Extreme Networks,1563
3ZY8KE4ISKGJWL8CXR20UR2TYNGQVK,A2QVMCGDLTWV9,3M4KL7H8KV08E7B1L1ZBSFJ3UYA613,Thu Jun 04 14:31:10 PDT 2015,Thu Jun 04 14:31:59 PDT 2015,Thu Jun 04 14:41:50 PDT 2015,Expedia  Inc.,18000
32UTUBMZ7H9WSF6NE95AZ27UCOLBV1,A29CE8ETC87GV6,306996CF6WXEKJSWHSGJ3V5V8ZL1BJ,Thu Jun 04 16:23:26 PDT 2015,Thu Jun 04 16:24:11 PDT 2015,2015-06-05 00:27:55 UTC,Exa Corporation,296
3STRJBFXOX4I8Q6SFRIOXN2Z2XDKTD,A3CC9BWPLAR31J,335VBRURDJDUGR7BVWX2J9TZ98ME95,Thu Jun 04 15:49:30 PDT 2015,Thu Jun 04 15:50:43 PDT 2015,2015-06-04 23:52:46 UTC,Exa Corporation,296
3CFJTT4SXU344XJX2LUBFBV4LWX7ID,A1WX1XX58WCVTS,3B286OTISEUGWQ3813MTCKHBKY0JAA,Thu Jun 04 15:47:16 PDT 2015,Thu Jun 04 15:47:50 PDT 2015,2015-06-04 23:52:45 UTC,Evolving Systems Inc,194
3VP0C6EFSH97WGVJ4QNB1Q2P7UZM6B,A3JGACCS9G5MGA,39N6W9XWRD0716BA93F6IT72VXMGYD,Thu Jun 04 16:40:14 PDT 2015,Thu Jun 04 16:41:53 PDT 2015,2015-06-05 00:42:48 UTC,Evolving Systems Inc,194
3P4RDNWND6JXOSKZ3UJ8I10DCS0JI1,A1XOXGWBAN6HEJ,3FSEU3P2NRDPTV82BJHO91SCUK9RRB,Fri Jun 05 03:45:23 PDT 2015,Fri Jun 05 04:37:00 PDT 2015,2015-06-05 12:37:39 UTC,Evolving Systems Inc,194
3JC6VJ2SACWABBMG24N10TTPHIZ5AU,A3CC9BWPLAR31J,34D9ZRXCYR79VTMYOXV74L8YGHCASG,Thu Jun 04 16:26:12 PDT 2015,Thu Jun 04 16:27:45 PDT 2015,,Evertec Inc,1700
3J88R45B2HBQ0YCSXTOTI79494DXPI,A2I159VITLD19Y,3L84EBDQ37FHJNICVFZU7DKK40MKKJ,Fri Jun 05 04:47:30 PDT 2015,Fri Jun 05 04:48:19 PDT 2015,2015-06-05 12:52:39 UTC,Etouches,58
3F0BG9B9MQ0QUXY263GE1ZPSBGX7YN,A2I159VITLD19Y,32L724R85LXROJP484JQQER6663PIE,Fri Jun 05 03:39:48 PDT 2015,Fri Jun 05 03:40:00 PDT 2015,Fri Jun 05 04:37:34 PDT 2015,Equinix,3866
