AssignmentId,HITId,WorkerId,AcceptTime,SubmitTime,ApprovalTime,Answer.state,Answer.gdp
3R08VXYT7D8M5S32R2YQG24CXQ47WS,3KG2UQJ0MJ142W1A5XB7VRDWV50NQ4,APLQSM4J9E6LR,Wed Apr 22 08:57:17 PDT 2015,Wed Apr 22 08:57:33 PDT 2015,2015-04-22 16:57:38 UTC,Michigan,382544.00
34HJIJKLP69C7GLEZUVNRO1OZNMV4C,3XAOZ9UYRZ41OPUL0AD9YK0TS4VQ1Z,A3IDJZM7H7WRU7,Sat Apr 25 20:10:07 PDT 2015,Sat Apr 25 20:10:18 PDT 2015,2015-04-26 04:12:37 UTC,Massachusetts,364988.00
3CPLWGV3MPC0WHIHEY5NYFIRZBA9NF,3MYASTQBG7OVGKAXG3X4ZM12H1ZDQD,A1PX3VHCGYY0XS,Sat Apr 25 11:28:59 PDT 2015,Sat Apr 25 11:29:18 PDT 2015,2015-04-25 19:32:39 UTC,Massachusetts,51.91
37W3JXSD67L5KCZ3EBOQTFO91UCYWT,3OLZC0DJ8JS4T3M0UGSPW6GNQYLVIQ,A1EVP0WFE4VLH9,Fri Apr 24 07:04:48 PDT 2015,Fri Apr 24 07:05:10 PDT 2015,2015-04-24 15:07:40 UTC,Massachusetts,364988.00
3IGI0VL648X334MNGNO5V5DGU7ANOF,3B286OTISEUGWQ3813MTCKHAI39AJG,A1C2X7GXX7Z6FE,Thu Apr 23 13:27:12 PDT 2015,Thu Apr 23 13:27:36 PDT 2015,2015-04-23 21:33:03 UTC,Massachusetts,364988.00
3BEFOD78W76THTR5L2UW4SIB8QGM4K,30EMX9PEVKWF76VK0O8WYZBTJYGSKT,A23JSI7QCNNTLT,Thu Apr 23 19:56:08 PDT 2015,Thu Apr 23 19:56:56 PDT 2015,2015-04-24 03:57:37 UTC,Massachusetts,396.12
32Z9ZLUT1MXBT80CDPTSQLGK8SDOHD,3MDWE879UHFW9OVRL5VCI1ND4GJB9I,ANB51V4Y2O7FR,Wed Apr 22 17:43:19 PDT 2015,Wed Apr 22 17:43:35 PDT 2015,2015-04-23 01:47:38 UTC,Massachusetts,364988.00
3KGTPGBS6YY2RNHRQQ2U2N271Z5U28,3A9LA2FRWSRW1XGBODBMKFCT6WEHXM,A22XGLSLP1SE1Z,Fri Apr 24 06:22:47 PDT 2015,Fri Apr 24 06:45:50 PDT 2015,2015-04-24 14:47:38 UTC,Massachusetts,3857.00
32AT8R96GMMVWMYPK5H0T5FBZSJSUM,3SSN80MU8C1N3NHJUYEJX7SLYDIKXT,A2KNE9E89YLQ3A,Thu Apr 23 18:36:57 PDT 2015,Thu Apr 23 18:37:18 PDT 2015,2015-04-24 02:37:38 UTC,Massachusetts,364.54
3NG53N1RLWW0LXBKPLC128SBFDGP8B,3SBX2M1TKD0IGOR4NSWBWI7W4O5Q4C,ANB51V4Y2O7FR,Wed Apr 22 10:49:55 PDT 2015,Wed Apr 22 10:50:23 PDT 2015,2015-04-22 18:52:37 UTC,Massachusetts,364988.00
39N5ACM9HF00Z2UUUDIF24NMZJOP9Q,3YZ7A3YHR56CPNAHT14QWASBM8M5SM,AYALPYEQ512PP,Wed Apr 22 08:58:17 PDT 2015,Wed Apr 22 08:58:37 PDT 2015,2015-04-22 17:02:39 UTC,Massachusetts,364988.00
382M9COHEISUM3T7JAXV4OBWY83EUE,30UZJB2POHP856P23M3PO2KZUSN35S,ALDKDKRBR4LXD,Tue Apr 28 00:23:29 PDT 2015,Tue Apr 28 00:24:46 PDT 2015,2015-04-28 08:27:37 UTC,Massachusetts,312476.00
3FE2ERCCZYL36PY0W21XZUIBUPYPO6,30UZJB2POHP856P23M3PO2KZUSN35S,A1MW021IG07IMF,Fri Apr 24 23:10:54 PDT 2015,Fri Apr 24 23:11:19 PDT 2015,2015-04-25 07:12:42 UTC,Massachusetts,364988.00
3Z7VU45IPZUCO1T5D91OEW7HB8RZ10,3ZXNP4Z39RY48ETAXLMMI8SCLK87LO,A2CGIO3YQYJ92M,Thu Apr 23 00:20:23 PDT 2015,Thu Apr 23 00:21:03 PDT 2015,2015-04-23 08:22:37 UTC,Massachusetts,0.36
388U7OUMF8E3FLMW793BEOM8X32R04,30U1YOGZGA97T0PA87M9UMG3ZPKDS2,A1A3UEP77EU2RN,Fri Apr 24 22:24:41 PDT 2015,Fri Apr 24 22:24:53 PDT 2015,2015-04-25 06:27:44 UTC,Massachusetts,365000.00
3A1COHJ8NK888GDW684WTZQKTUD8HC,3EHIMLB7F7C6MWF3G5ZU4GV0FN68H6,AOCZ2532BJZF3,Sat Apr 25 22:30:49 PDT 2015,Sat Apr 25 22:31:38 PDT 2015,2015-04-26 06:32:37 UTC,Massachusetts,339541.00
386PBUZZXGAZETS5OXGLAHS5QEZJLH,3IHWR4LC7DQ6IRQNMNHF4SWFF0L8IZ,APLQSM4J9E6LR,Wed Apr 22 08:57:34 PDT 2015,Wed Apr 22 08:57:50 PDT 2015,2015-04-22 17:02:39 UTC,Massachusetts,364988.00
3KKG4CDWKJBEA98BWTQRZ6CR8SJ94K,3CMIQF80GN3WVBVI6GPQTGRA0FBQ6X,A3VOV4F5L8131I,Fri Apr 24 02:22:12 PDT 2015,Fri Apr 24 02:22:30 PDT 2015,2015-04-24 10:22:40 UTC,Massachusetts,364988.00
3LEP4MGT3HDAYY61NO5GTG1N90UBDE,3SV8KD29L45C8IHYVG24US8W6DGKZQ,AYALPYEQ512PP,Wed Apr 22 09:49:55 PDT 2015,Wed Apr 22 09:50:31 PDT 2015,2015-04-22 17:52:39 UTC,Massachusetts,385730.00
3WMOAN2SRCAYTOVKHZAJQX7OQ2CVNY,309D674SHZYY7M2UXP53KROLA1MBCZ,ALDKDKRBR4LXD,Fri Apr 24 19:25:39 PDT 2015,Fri Apr 24 19:26:14 PDT 2015,2015-04-25 03:27:39 UTC,Massachusetts,385700.00
3E47SOBEYR9AGEETT22MVXNIJXKCIK,3D17ECOUOE89HOOJ2Z1DLC7IICI31A,A1MW021IG07IMF,Fri Apr 24 23:11:45 PDT 2015,Fri Apr 24 23:12:07 PDT 2015,2015-04-25 07:12:42 UTC,Maryland,273333.00
33UKMF931AXHB9WF90WGYEPVIZJTTI,3MYASTQBG7OVGKAXG3X4ZM12H1ZDQD,ALDKDKRBR4LXD,Fri Apr 24 19:27:00 PDT 2015,Fri Apr 24 19:27:36 PDT 2015,2015-04-25 03:32:39 UTC,Maryland,299200.00
3WJ1OXY92BTTYT5I02U4CD3GGRBA8B,37ZQELHEQ0BDHH3ID44QEITRL43NMH,AYALPYEQ512PP,Wed Apr 22 09:49:16 PDT 2015,Wed Apr 22 09:49:50 PDT 2015,2015-04-22 17:52:39 UTC,Maryland,299239.00
3ZDAD0O1T2QOSQ5ZEAXDNHA1VXGXTI,37ZQELHEQ0BDHH3ID44QEITRL43NMH,AOCZ2532BJZF3,Sat Apr 25 22:30:16 PDT 2015,Sat Apr 25 22:30:44 PDT 2015,2015-04-26 06:32:37 UTC,Maryland,259431.00
3WMINLGALCGVAWVVHEA9EZZZ6NJCAG,3B286OTISEUGWQ3813MTCKHAI39AJG,A3VOV4F5L8131I,Fri Apr 24 02:22:51 PDT 2015,Fri Apr 24 02:23:07 PDT 2015,2015-04-24 10:27:40 UTC,Maryland,273333.00
39ZSFO5CA992XJFZXB8M14OO3ATJUM,33J5JKFMK6BXYS80NERSMDFQQO9Q3R,A1EVP0WFE4VLH9,Fri Apr 24 07:03:47 PDT 2015,Fri Apr 24 07:04:02 PDT 2015,2015-04-24 15:07:40 UTC,Maryland,273333.00
3IRIK4HM3BXUNUJSR1TXYUXDA5MC6L,3DIIW4IV8P85ZQ3LAKR2NGGADEO4IN,A1A3UEP77EU2RN,Fri Apr 24 22:24:33 PDT 2015,Fri Apr 24 22:24:40 PDT 2015,2015-04-25 06:27:44 UTC,Maryland,273000.00
3SB5N7Y3O4HCQVDIRY9ZFK81VO8G02,3SR6AEG6W56L126LT9XO3TJ2828HYS,AYALPYEQ512PP,Wed Apr 22 08:59:11 PDT 2015,Wed Apr 22 08:59:40 PDT 2015,2015-04-22 17:02:40 UTC,Maryland,322778.00
3R08VXYT7D8M5S32R2YQG24CXSO7WG,3WRBLBQ2GRLA4BFP1V4XQ1DHHPH0GC,A2CGIO3YQYJ92M,Thu Apr 23 00:21:21 PDT 2015,Thu Apr 23 00:21:34 PDT 2015,2015-04-23 08:22:37 UTC,Maryland,0.27
317HQ483I85T7IBKISB0B8HUI2MINY,3VDI8GSXAF6SM0KSWZHCJGJZ0NT8G7,A3IDJZM7H7WRU7,Sat Apr 25 20:10:36 PDT 2015,Sat Apr 25 20:10:48 PDT 2015,2015-04-26 04:12:38 UTC,Maryland,273333.00
3634BBTX0P7HJQY3K4SN338LG72IFL,3MWOYZD5WV11HKOUQKJ36MIWG4INOW,A2KNE9E89YLQ3A,Thu Apr 23 18:36:46 PDT 2015,Thu Apr 23 18:36:57 PDT 2015,2015-04-24 02:37:38 UTC,Maryland,273.33
3W2LOLRXLCS5SBT0B2DTX81HBVYKRH,3FULMHZ7OUARV9TCVZPUF9NRUN84M3,ANB51V4Y2O7FR,Wed Apr 22 10:51:20 PDT 2015,Wed Apr 22 10:51:42 PDT 2015,2015-04-22 18:52:37 UTC,Maryland,273333.00
3ZY8KE4ISKGJWL8CXR20UR2TVBAVQS,3TD33TP5DLFAE75WDB9CEWYXAY1BAX,A23JSI7QCNNTLT,Thu Apr 23 19:58:44 PDT 2015,Thu Apr 23 19:59:05 PDT 2015,2015-04-24 04:02:36 UTC,Maryland,313.02
3FE2ERCCZYL36PY0W21XZUIBUJNOPI,3EHIMLB7F7C6MWF3G5ZU4GV0FN68H6,ANB51V4Y2O7FR,Wed Apr 22 17:44:06 PDT 2015,Wed Apr 22 17:45:00 PDT 2015,2015-04-23 01:47:39 UTC,Maryland,273333.00
3TU5ZICBREELL9CZPYRQ2DILKDTQ82,3EHIMLB7F7C6MWF3G5ZU4GV0FN68H6,A1C2X7GXX7Z6FE,Thu Apr 23 13:27:55 PDT 2015,Thu Apr 23 13:28:12 PDT 2015,2015-04-23 21:33:03 UTC,Maryland,273333.00
3RRCEFRB7NPXY2N8UD4NQC7HWST4BW,3NFWQRSHVER11FUF4DNIT80LNR5FGU,A22XGLSLP1SE1Z,Fri Apr 24 06:20:59 PDT 2015,Fri Apr 24 06:22:46 PDT 2015,2015-04-24 14:27:38 UTC,Maryland,2992.00
3L70J4KAZHZ5FO19HA5KY5HHRI4DAG,3O71U79SRB2AXUVNL0LCDC3X83BSMY,APLQSM4J9E6LR,Wed Apr 22 08:58:26 PDT 2015,Wed Apr 22 08:58:53 PDT 2015,2015-04-22 17:02:39 UTC,Maryland,273333.00
3L6L49WXW1AV9M6ZT3DANQ7PMYW45O,3I7SHAD35M9OEWBVXXN1IL71LPY7MQ,A1PX3VHCGYY0XS,Sat Apr 25 11:28:35 PDT 2015,Sat Apr 25 11:28:48 PDT 2015,2015-04-25 19:32:39 UTC,Maryland,45.51
3S96KQ6I9NHAUK0INAW1TA79FCGTDI,3ZLW647WAL8G696FL31RQVHNAIW32R,A3VOV4F5L8131I,Fri Apr 24 02:31:12 PDT 2015,Fri Apr 24 02:31:21 PDT 2015,2015-04-24 10:32:40 UTC,Maine,49709.00
3H7Z272LX8KV04V3JAL57DEHZGFPL3,372AGES0I4I9QRUEKINGYJEZT5CXRZ,APLQSM4J9E6LR,Thu Apr 23 04:44:41 PDT 2015,Thu Apr 23 04:44:58 PDT 2015,2015-04-23 12:47:38 UTC,Maine,49709.00
3WQ3B2KGE9TG63QP7VLLSE0EK3RB1O,372AGES0I4I9QRUEKINGYJEZT5CXRZ,AYALPYEQ512PP,Wed Apr 22 09:48:40 PDT 2015,Wed Apr 22 09:49:11 PDT 2015,2015-04-22 17:52:38 UTC,Maine,50149.00
3RU7GD8VPP6I4HQT3JI6JZSCRBUSPT,33J5JKFMK6BXYS80NERSMDFQQO9Q3R,A23JSI7QCNNTLT,Thu Apr 23 19:55:14 PDT 2015,Thu Apr 23 19:55:52 PDT 2015,2015-04-24 03:57:37 UTC,Maine,50.95
3XC1O3LBOTZTSWOA0RUPCNFEOO2TLO,3DIIW4IV8P85ZQ3LAKR2NGGADEO4IN,A3IDJZM7H7WRU7,Sat Apr 25 20:18:11 PDT 2015,Sat Apr 25 20:18:23 PDT 2015,2015-04-26 04:22:37 UTC,Maine,49709.00
38BQUHLA9XDXLM1N4M95IQOGPO6MOY,3A9LA2FRWSRW1XGBODBMKFCT6WEHXM,ALDKDKRBR4LXD,Tue Apr 28 00:22:20 PDT 2015,Tue Apr 28 00:23:25 PDT 2015,2015-04-28 08:27:37 UTC,Maine,40332.00
3OHYZ19UGDIWJLSY7JJ09ZTGV2UAO5,3SR6AEG6W56L126LT9XO3TJ2828HYS,A1A3UEP77EU2RN,Fri Apr 24 22:24:25 PDT 2015,Fri Apr 24 22:24:32 PDT 2015,2015-04-25 06:27:44 UTC,Maine,50000.00
379J5II41PTR3D6DAW5UD1FDLDRLE0,3909MD9T2ZU3H1YOYIXUT5F9ABQFED,A1MW021IG07IMF,Fri Apr 24 23:23:46 PDT 2015,Fri Apr 24 23:24:00 PDT 2015,2015-04-25 07:27:41 UTC,Maine,49709.00
3L6L49WXW1AV9M6ZT3DANQ7PMUY45I,3909MD9T2ZU3H1YOYIXUT5F9ABQFED,A2CGIO3YQYJ92M,Thu Apr 23 00:30:27 PDT 2015,Thu Apr 23 00:30:41 PDT 2015,2015-04-23 08:32:36 UTC,Maine,0.05
36PW28KO409A7UF9D5G44NZ2R0EEAV,3MWOYZD5WV11HKOUQKJ36MIWG4INOW,ALDKDKRBR4LXD,Fri Apr 24 20:03:59 PDT 2015,Fri Apr 24 20:04:49 PDT 2015,2015-04-25 04:07:38 UTC,Maine,50100.00
3FFJ6VRIL21QMMJDHM920WLHA5E0I0,3ZTE0JGGCE5IQGR31UAPQBOKH04CO3,A2KNE9E89YLQ3A,Thu Apr 23 18:36:21 PDT 2015,Thu Apr 23 18:36:34 PDT 2015,2015-04-24 02:37:38 UTC,Maine,49.71
3NKQQ8O39ZIPUXF7NFMBY6TBYQVUDI,3WPCIUYH1AL8802PX7RZ4RCP18YDTR,A1EVP0WFE4VLH9,Fri Apr 24 06:47:01 PDT 2015,Fri Apr 24 06:47:22 PDT 2015,2015-04-24 14:47:39 UTC,Maine,49709.00
3UN61F00HX22AS8X4F9NVJIZE9UR52,3R0WOCG21MMN8DHEXCH99NYRKM5DUI,A1C2X7GXX7Z6FE,Thu Apr 23 13:38:06 PDT 2015,Thu Apr 23 13:38:22 PDT 2015,2015-04-23 21:42:43 UTC,Maine,49709.00
3M1CVSFP61IZ4X5EMWB4Y4OGAX4AQT,3P520RYKCHJS402LI6ZQBBAZ7575U2,ANB51V4Y2O7FR,Wed Apr 22 11:17:46 PDT 2015,Wed Apr 22 11:19:15 PDT 2015,2015-04-22 19:22:40 UTC,Maine,49709.00
3OWEPKL08APWIYUOZ173KJRL4LMN7H,3EHIMLB7F7C6MWF3G5ZU4GV0FN68H6,A1PX3VHCGYY0XS,Sat Apr 25 11:28:14 PDT 2015,Sat Apr 25 11:28:31 PDT 2015,2015-04-25 19:32:39 UTC,Maine,34.25
3YMU66OBIOLN1VJEP6GKLC7IHA8GHC,3W0KKJIARRMXOMGBMQ2RH8BS74A8KA,A22XGLSLP1SE1Z,Fri Apr 24 06:20:06 PDT 2015,Fri Apr 24 06:20:58 PDT 2015,2015-04-24 14:22:37 UTC,Maine,501.00
3AZHRG4CU5XBWJ1UWJ2FWQJSRKH30X,309D674SHZYY7M2UXP53KROLA1MBCZ,ANB51V4Y2O7FR,Wed Apr 22 17:58:58 PDT 2015,Wed Apr 22 17:59:17 PDT 2015,2015-04-23 02:02:36 UTC,Maine,49709.00
34J10VATJGBEAFOCYK3HF2CZNE2QIO,3SCKNODZ0XTUWEWV9Y21V0W1QF87NQ,A39YPFUJEDE08X,Sun Apr 26 13:11:58 PDT 2015,Sun Apr 26 13:12:51 PDT 2015,2015-04-26 21:17:39 UTC,Maine,49.71
3R3YRB5GRGGRWQCV35V985L5DQFAUJ,32XN26MTXZWQQ3TQCM1D3TIPD62L02,AOCZ2532BJZF3,Sat Apr 25 22:28:32 PDT 2015,Sat Apr 25 22:29:37 PDT 2015,2015-04-26 06:32:37 UTC,Maine,208742.00
3OXV7EAXLF36AUN9Y8IW5RTJ4MR36K,32K26U12DN1NLS6E22RE590AYTEDV7,AYALPYEQ512PP,Wed Apr 22 09:17:34 PDT 2015,Wed Apr 22 09:18:11 PDT 2015,2015-04-22 17:22:37 UTC,Maine,49709.00
3NC5L260MPZRFC96IZ5SN047SIVFOB,3OKP4QVBP2A65OD7TX1QF7PUQBSAGC,ALDKDKRBR4LXD,Fri Apr 24 19:33:09 PDT 2015,Fri Apr 24 19:33:43 PDT 2015,2015-04-25 03:37:47 UTC,Louisiana,217600.00
37TRT2X24R4N1K6TXKRRWEW0EOMJB3,3NFWQRSHVER11FUF4DNIT80LNR5FGU,A1C2X7GXX7Z6FE,Thu Apr 23 13:31:14 PDT 2015,Thu Apr 23 13:31:36 PDT 2015,2015-04-23 21:33:04 UTC,Louisiana,222218.00
37KGEN7NJ43LRPA1B2ECOUN14SXPPM,3S1L4CQSFXI0ROHCIDV8XMPIPWSAFD,A3VOV4F5L8131I,Fri Apr 24 02:25:36 PDT 2015,Fri Apr 24 02:25:50 PDT 2015,2015-04-24 10:27:41 UTC,Louisiana,222218.00
39ASUFLU6YKM37N2OF8IOVA0SM0EXE,37OPIVELUUGK5K8ID3J8071V5B5AHB,A1PX3VHCGYY0XS,Sat Apr 25 11:27:49 PDT 2015,Sat Apr 25 11:28:06 PDT 2015,2015-04-25 19:32:39 UTC,Louisiana,41.49
3JJVG1YBECAFULR88INXV4DVWR25BM,37OPIVELUUGK5K8ID3J8071V5B5AHB,A3IDJZM7H7WRU7,Sat Apr 25 20:12:47 PDT 2015,Sat Apr 25 20:13:19 PDT 2015,2015-04-26 04:17:36 UTC,Louisiana,222218.00
3JBT3HLQF9FF5TC7YBCEFSPFEQRPZS,3OPLMF3EU50TBZLXDS3BE5E2LZDNLF,A2KNE9E89YLQ3A,Thu Apr 23 18:36:07 PDT 2015,Thu Apr 23 18:36:20 PDT 2015,2015-04-24 02:37:38 UTC,Louisiana,222.22
3I2PTA7R3U75GAE0YNOTSIRCF9RQKH,3XAOZ9UYRZ41OPUL0AD9YK0TS4VQ1Z,AYALPYEQ512PP,Wed Apr 22 09:48:11 PDT 2015,Wed Apr 22 09:48:35 PDT 2015,2015-04-22 17:52:38 UTC,Louisiana,217554.00
3LRLIPTPERMDTU7J9RR72IC7BYOAKR,3ZLW647WAL8G696FL31RQVHNAIW32R,A1MW021IG07IMF,Fri Apr 24 23:16:23 PDT 2015,Fri Apr 24 23:16:52 PDT 2015,2015-04-25 07:17:42 UTC,Louisiana,222218.00
3IJXV6UZ1YWEMG3CBZSHKSM4JSDIRA,3KWGG5KP6JFUQD6ROEVCY7ZFM0PCMO,ANB51V4Y2O7FR,Wed Apr 22 17:51:21 PDT 2015,Wed Apr 22 17:51:43 PDT 2015,2015-04-23 01:52:36 UTC,Louisiana,222218.00
30LSNF239V8XIWMRW9DGJKEW7ZT2I9,34R3P23QHSEHCXBLE8F0IWYMXU8HWT,ANB51V4Y2O7FR,Wed Apr 22 10:56:23 PDT 2015,Wed Apr 22 10:56:42 PDT 2015,2015-04-22 18:57:42 UTC,Louisiana,222218.00
386PBUZZXGAZETS5OXGLAHS5QHSLJI,3DIIW4IV8P85ZQ3LAKR2NGGADEO4IN,APLQSM4J9E6LR,Thu Apr 23 00:43:24 PDT 2015,Thu Apr 23 00:43:43 PDT 2015,2015-04-23 08:47:36 UTC,Louisiana,222218.00
3ZOTGHDK5JO0JHESOJ5RUZNMH43SOD,382GHPVPHS4Q9NL2PHKFJAELUWS34N,A2CGIO3YQYJ92M,Thu Apr 23 00:24:15 PDT 2015,Thu Apr 23 00:24:38 PDT 2015,2015-04-23 08:27:37 UTC,Louisiana,0.22
3M0BCWMB8W99746S4JA6L4Q8GMEWBY,3909MD9T2ZU3H1YOYIXUT5F9ABQFED,A1A3UEP77EU2RN,Fri Apr 24 22:24:13 PDT 2015,Fri Apr 24 22:24:24 PDT 2015,2015-04-25 06:27:44 UTC,Louisiana,222000.00
3IRIK4HM3BXUNUJSR1TXYUXDA426CT,30UZJB2POHP856P23M3PO2KZUSN35S,A1EVP0WFE4VLH9,Fri Apr 24 06:59:10 PDT 2015,Fri Apr 24 06:59:36 PDT 2015,2015-04-24 15:02:39 UTC,Louisiana,222218.00
3XCC1ODXDMOR3ERVO7XQTUDQA6EQRD,30Y6N4AHYP9VSLPXTIM44CB7DN1DRE,A22XGLSLP1SE1Z,Fri Apr 24 06:19:02 PDT 2015,Fri Apr 24 06:20:05 PDT 2015,2015-04-24 14:22:37 UTC,Louisiana,2176.00
3H7Z272LX8KV04V3JAL57DEHZMULPQ,3UUIU9GZC5ID4NNWI19G6FOXOR05TB,AOCZ2532BJZF3,Sun Apr 26 06:51:26 PDT 2015,Sun Apr 26 06:51:50 PDT 2015,2015-04-26 14:52:40 UTC,Louisiana,182732.00
3G5W44VEU8VE3LKMVRJHY4NA9MDKGB,3WPCIUYH1AL8802PX7RZ4RCP18YDTR,APLQSM4J9E6LR,Wed Apr 22 09:01:28 PDT 2015,Wed Apr 22 09:01:47 PDT 2015,2015-04-22 17:02:40 UTC,Louisiana,222218.00
3R2PKQ87NXLNP0QK6RW0YTSUD42IM8,3P520RYKCHJS402LI6ZQBBAZ7575U2,AYALPYEQ512PP,Wed Apr 22 09:05:33 PDT 2015,Wed Apr 22 09:06:00 PDT 2015,2015-04-22 17:07:38 UTC,Louisiana,222218.00
3ATPCQ38J9N8DZW0D6SYBQRI9FEYAV,3K3G488TR2L0C7V41XFL1ADA4K0Q5H,A39YPFUJEDE08X,Sun Apr 26 13:21:56 PDT 2015,Sun Apr 26 13:22:33 PDT 2015,2015-04-26 21:22:39 UTC,Louisiana,222.22
3IRIK4HM3BXUNUJSR1TXYUXDA0F6CY,3OKP4QVBP2A65OD7TX1QF7PUQBSAGC,ANB51V4Y2O7FR,Wed Apr 22 17:52:47 PDT 2015,Wed Apr 22 17:53:07 PDT 2015,2015-04-23 01:57:37 UTC,Kentucky,156436.00
3MTMREQS4WV4OU10Y5AAQT62Y64WAI,3XAOZ9UYRZ41OPUL0AD9YK0TS4VQ1Z,A1GGAHFTOI03Z2,Sat Apr 25 14:13:22 PDT 2015,Sat Apr 25 14:19:14 PDT 2015,2015-04-25 22:22:38 UTC,Kentucky,32794.00
3TOK3KHVJUVE0JU00G7GZ8RQUYBO7N,37Y5RYYI0PILR6URZ7NLOTJVF7VXSN,A2PAX92BHHMAPP,Mon Apr 27 08:14:56 PDT 2015,Mon Apr 27 08:15:42 PDT 2015,2015-04-27 16:17:37 UTC,Kentucky,156436.00
33ISQZVXPQZJ3BST1S60KUPN6PECCQ,3OZ4VAIBEXS0OE66CYDP87VN3DAVJ2,A1C2X7GXX7Z6FE,Thu Apr 23 13:32:18 PDT 2015,Thu Apr 23 13:32:35 PDT 2015,2015-04-23 21:33:04 UTC,Kentucky,156436.00
358010RM5F635I9OJ5XSOZYMSEUXVO,33J5JKFMK6BXYS80NERSMDFQQO9Q3R,A2KNE9E89YLQ3A,Thu Apr 23 18:35:22 PDT 2015,Thu Apr 23 18:36:06 PDT 2015,2015-04-24 02:37:38 UTC,Kentucky,156.44
3AUQQEL7U66V8S3DGT8LFLBBIAK0VD,3R16PJFTS34W5LT9ANCE0WVN5ID4KY,A1MW021IG07IMF,Fri Apr 24 23:17:47 PDT 2015,Fri Apr 24 23:18:01 PDT 2015,2015-04-25 07:22:41 UTC,Kentucky,156436.00
3EFE17QCRDIQR0S5K6A1AQQL5OESHQ,3U18MJKL1UZ08VRR0FACBMOFRQZCNO,A3IDJZM7H7WRU7,Sat Apr 25 20:13:41 PDT 2015,Sat Apr 25 20:13:57 PDT 2015,2015-04-26 04:17:36 UTC,Kentucky,156436.00
3UOUJI6MTER3S3KOEFNNSDW3E8YXUE,3VDI8GSXAF6SM0KSWZHCJGJZ0NT8G7,A3VOV4F5L8131I,Fri Apr 24 02:26:31 PDT 2015,Fri Apr 24 02:26:48 PDT 2015,2015-04-24 10:27:41 UTC,Kentucky,156436.00
37XITHEISXMN9DHCJPWV9PO96RFCRW,3ZXNP4Z39RY48ETAXLMMI8SCLK87LO,A1EVP0WFE4VLH9,Fri Apr 24 06:55:50 PDT 2015,Fri Apr 24 06:56:24 PDT 2015,2015-04-24 14:57:42 UTC,Kentucky,156436.00
3VZLGYJEYMNKE2EYK2MV95BIGLRZX9,3E22YV8GG1JJ2K0V5KWIVMNMQ9ENPD,AYALPYEQ512PP,Wed Apr 22 09:47:37 PDT 2015,Wed Apr 22 09:48:06 PDT 2015,2015-04-22 17:52:38 UTC,Kentucky,159051.00
3STRJBFXOX4I8Q6SFRIOXN2ZZI7TKJ,3TD33TP5DLFAE75WDB9CEWYXAY1BAX,A2CGIO3YQYJ92M,Thu Apr 23 00:25:18 PDT 2015,Thu Apr 23 00:25:35 PDT 2015,2015-04-23 08:27:37 UTC,Kentucky,0.16
3MAOD8E57RNQXD0FHEB1EI4967FXNM,3UUIU9GZC5ID4NNWI19G6FOXOR05TB,AYALPYEQ512PP,Wed Apr 22 09:07:30 PDT 2015,Wed Apr 22 09:08:10 PDT 2015,2015-04-22 17:12:37 UTC,Kentucky,156436.00
31JLPPHS2V7WZ0TDY44QMRFAPV83OE,3R0WOCG21MMN8DHEXCH99NYRKM5DUI,AOCZ2532BJZF3,Sun Apr 26 06:50:56 PDT 2015,Sun Apr 26 06:51:22 PDT 2015,2015-04-26 14:52:40 UTC,Kentucky,142843.00
3R08VXYT7D8M5S32R2YQG24CXQ4W7H,3AC6MFV69KVL6SGQPVZ7H0S4EWCHZJ,APLQSM4J9E6LR,Wed Apr 22 09:02:36 PDT 2015,Wed Apr 22 09:02:54 PDT 2015,2015-04-22 17:07:38 UTC,Kentucky,156436.00
3X66WABAJXV87NCFALRIHI68Y9XG3K,3IV1AEQ4DRQ2D2AT452FGTBFSFA8JB,A39YPFUJEDE08X,Sun Apr 26 13:20:48 PDT 2015,Sun Apr 26 13:21:09 PDT 2015,2015-04-26 21:22:39 UTC,Kentucky,156.44
3IXEICO793WB9BL3DNONN4XHYOTT6M,3OKP4QVBP2A65OD7TX1QF7PUQBTGAJ,APLQSM4J9E6LR,Thu Apr 23 00:44:16 PDT 2015,Thu Apr 23 00:44:31 PDT 2015,2015-04-23 08:47:36 UTC,Kentucky,156436.00
3A4NIXBJ77CPF1YQRUTDQ9KMU84LMX,3OREP8RUT2OBOYIZZB1MAI908TEGBE,ANB51V4Y2O7FR,Wed Apr 22 10:57:32 PDT 2015,Wed Apr 22 10:58:00 PDT 2015,2015-04-22 19:02:39 UTC,Kentucky,156436.00
34HJIJKLP69C7GLEZUVNRO1OZK9V4T,309D674SHZYY7M2UXP53KROLA1MBCZ,A22XGLSLP1SE1Z,Fri Apr 24 06:16:46 PDT 2015,Fri Apr 24 06:19:01 PDT 2015,2015-04-24 14:22:37 UTC,Kentucky,1591.00
369J354OFEN746ZXTNPGOLIS8X1G6M,3I7SHAD35M9OEWBVXXN1IL71LPY7MQ,ALDKDKRBR4LXD,Fri Apr 24 19:35:34 PDT 2015,Fri Apr 24 19:36:08 PDT 2015,2015-04-25 03:37:47 UTC,Kentucky,159100.00
