AssignmentId,HITId,WorkerId,AcceptTime,SubmitTime,ApprovalTime,Answer.state,value
3WMINLGALCGVAWVVHEA9EZZZ6U6CAH,3EKZL9T8Y8Z8YZ5GXHFZ62RJ5NQCHX,AVIC8K2F2HGPW,Tue Apr 28 17:25:25 PDT 2015,Tue Apr 28 17:25:38 PDT 2015,2015-04-29 01:27:38 UTC,Texas,0
3YZ8UPK3VUZFP59TNJR0E0BTDYPUC4,3EKZL9T8Y8Z8YZ5GXHFZ62RJ5NQCHX,AT9BUFLGIP9Z5,Wed Apr 29 07:53:48 PDT 2015,Wed Apr 29 07:54:15 PDT 2015,2015-04-29 15:57:38 UTC,California,0
33IZTU6J82ENDQSKPASNDCEFTIJXSI,3OQQD2WO8IJKHUKHA6MJDBO4ZNSI3Y,A1R0689JPSQ3OF,Tue Apr 28 11:37:06 PDT 2015,Tue Apr 28 11:37:31 PDT 2015,2015-04-28 19:37:54 UTC,Maryland,0
33PPO7FECWSKL6K7TYXXF35044PIDX,3OQQD2WO8IJKHUKHA6MJDBO4ZNSI3Y,A2A2W9PT9GZ477,Wed Apr 29 23:40:42 PDT 2015,Wed Apr 29 23:41:25 PDT 2015,2015-04-30 07:42:36 UTC,Louisiana,0
354GIDR5ZCJFFR2XDWKWUSLLOK400U,3OQQD2WO8IJKHUKHA6MJDBO4ZNSI3Y,A2HPFQL0QFGBCS,Wed Apr 29 13:24:53 PDT 2015,Wed Apr 29 13:25:04 PDT 2015,2015-04-29 21:27:38 UTC,Idaho,0
37ZHEEHM6XZPEU1EHINOB5TF0C5378,3OQQD2WO8IJKHUKHA6MJDBO4ZNSI3Y,A35FPE0929YLKR,Thu Apr 30 08:03:30 PDT 2015,Thu Apr 30 08:03:41 PDT 2015,2015-04-30 16:07:37 UTC,West Virginia,0
39RP059MEI6D2SCE0H4JC6OHIRFMBQ,3OQQD2WO8IJKHUKHA6MJDBO4ZNSI3Y,A259GEK5AHGM13,Wed Apr 29 04:43:07 PDT 2015,Wed Apr 29 04:43:43 PDT 2015,2015-04-29 12:47:39 UTC,Texas,0
3A4TN5196LVAKJ39NKK1VLM3JPTHCU,3OQQD2WO8IJKHUKHA6MJDBO4ZNSI3Y,APLQSM4J9E6LR,Tue Apr 28 16:31:25 PDT 2015,Tue Apr 28 16:31:44 PDT 2015,2015-04-29 00:32:38 UTC,New Jersey,0
3KYQYYSHYWKUHSVARTA2Z01MGDPODZ,3OQQD2WO8IJKHUKHA6MJDBO4ZNSI3Y,AT9BUFLGIP9Z5,Thu Apr 30 00:32:09 PDT 2015,Thu Apr 30 00:32:26 PDT 2015,2015-04-30 08:32:37 UTC,Wyoming,0
3NGI5ARFTUIIAXRZQ03MNY532M1P1D,3OQQD2WO8IJKHUKHA6MJDBO4ZNSI3Y,A253NTG1FPGB6D,Thu Apr 30 10:09:38 PDT 2015,Thu Apr 30 10:10:04 PDT 2015,2015-04-30 18:12:38 UTC,Pennsylvania,0
3VFJCI1K40C0QPXHLBSEZG9O4QCRG4,3OQQD2WO8IJKHUKHA6MJDBO4ZNSI3Y,A2TWRSLHWA69II,Tue Apr 28 14:10:08 PDT 2015,Tue Apr 28 14:10:25 PDT 2015,2015-04-28 22:12:38 UTC,Mississippi,0
3WAKVUDHUXT9DOEXW2JPYEJFCOZU7E,3OQQD2WO8IJKHUKHA6MJDBO4ZNSI3Y,A1U3PULHJJGGCC,Wed Apr 29 20:08:30 PDT 2015,Wed Apr 29 20:08:53 PDT 2015,2015-04-30 04:12:36 UTC,South Dakota,0
32RIADZISTHWFO4A5ZQIG1HH1QA4SD,3Y3CZJSZ9K60O8A4EC4L60NF0F35RG,A3T5KRA1IDHS4I,Thu Apr 30 06:43:04 PDT 2015,Thu Apr 30 06:44:14 PDT 2015,2015-04-30 14:47:37 UTC,Alaska,0
35USIKEBNSTDEYGJGR2BE5RPALF6N1,3Y3CZJSZ9K60O8A4EC4L60NF0F35RG,AYALPYEQ512PP,Sat May 02 15:54:20 PDT 2015,Sat May 02 15:54:39 PDT 2015,2015-05-02 23:57:39 UTC,New Jersey,0
3DUZQ9U6SN1V91NPPVR5PRHUEBGSVO,3Y3CZJSZ9K60O8A4EC4L60NF0F35RG,A3IDJZM7H7WRU7,Thu Apr 30 22:32:38 PDT 2015,Thu Apr 30 22:32:50 PDT 2015,2015-05-01 06:37:36 UTC,Indiana,0
3EG49X351VPIQSUNIXPKC7INBT1X6B,3Y3CZJSZ9K60O8A4EC4L60NF0F35RG,APLQSM4J9E6LR,Tue Apr 28 16:31:35 PDT 2015,Tue Apr 28 16:31:53 PDT 2015,2015-04-29 00:32:38 UTC,New Jersey,0
3FTOP5WARG1MHX3JZ4U2CX0HNU5J0H,3Y3CZJSZ9K60O8A4EC4L60NF0F35RG,A2A2W9PT9GZ477,Wed Apr 29 23:54:28 PDT 2015,Wed Apr 29 23:55:07 PDT 2015,2015-04-30 07:57:36 UTC,Kansas,0
3JW0YLFXRUT1V743ZA628I3TQVTWWR,3Y3CZJSZ9K60O8A4EC4L60NF0F35RG,AT9BUFLGIP9Z5,Thu Apr 30 00:08:23 PDT 2015,Thu Apr 30 00:08:36 PDT 2015,2015-04-30 08:12:36 UTC,Maine,0
3LQ8PUHQFM51XMP9FUGN6OKYXYEIH7,3Y3CZJSZ9K60O8A4EC4L60NF0F35RG,A11MA9JOKGG2GW,Fri May 01 05:46:31 PDT 2015,Fri May 01 05:47:32 PDT 2015,2015-05-01 13:47:37 UTC,Maryland,0
3O7L7BFSHF2PDCY7PT8HLLNL5H1IE4,3Y3CZJSZ9K60O8A4EC4L60NF0F35RG,A13STUE0VL42FA,Thu Apr 30 06:28:30 PDT 2015,Thu Apr 30 06:29:19 PDT 2015,2015-04-30 14:32:39 UTC,South Dakota,0
3VFJCI1K40C0QPXHLBSEZG9O4QCGRT,3Y3CZJSZ9K60O8A4EC4L60NF0F35RG,A2TWRSLHWA69II,Tue Apr 28 13:51:21 PDT 2015,Tue Apr 28 13:57:41 PDT 2015,2015-04-28 22:02:38 UTC,Alabama,0
3ZQIG0FLQFTOGI4Y9016MGKFKNBWV4,3Y3CZJSZ9K60O8A4EC4L60NF0F35RG,A253NTG1FPGB6D,Thu Apr 30 10:05:43 PDT 2015,Thu Apr 30 10:06:14 PDT 2015,2015-04-30 18:07:38 UTC,Vermont,0
34V1S5K3GTESPWCPFHJ6W4W55TR96S,30EV7DWJTV854DM4XQ6K62UCZXSY6Q,A13STUE0VL42FA,Thu Apr 30 06:25:05 PDT 2015,Thu Apr 30 06:25:24 PDT 2015,2015-04-30 14:27:37 UTC,Mississippi,0
39KFRKBFIO8XF3Q1NPXGCLBNY0COYM,30EV7DWJTV854DM4XQ6K62UCZXSY6Q,A259GEK5AHGM13,Wed Apr 29 04:43:43 PDT 2015,Wed Apr 29 04:44:07 PDT 2015,2015-04-29 12:47:39 UTC,New York,0
3EJPLAJKENT7VNU2JFD59SYYJTS6ZA,30EV7DWJTV854DM4XQ6K62UCZXSY6Q,A2TWRSLHWA69II,Tue Apr 28 13:59:42 PDT 2015,Tue Apr 28 13:59:58 PDT 2015,2015-04-28 22:02:38 UTC,California,0
3EQHHY4HQT5BL2ZJO4FBWF4SDBL5G9,30EV7DWJTV854DM4XQ6K62UCZXSY6Q,A253NTG1FPGB6D,Thu Apr 30 10:44:12 PDT 2015,Thu Apr 30 10:44:27 PDT 2015,2015-04-30 18:47:37 UTC,Alaska,0
3HMIGG0U4MJUUB3LG88KFZLNJVZY8K,30EV7DWJTV854DM4XQ6K62UCZXSY6Q,APLQSM4J9E6LR,Tue Apr 28 23:42:08 PDT 2015,Tue Apr 28 23:42:27 PDT 2015,2015-04-29 07:42:39 UTC,New Jersey,0
3HMIGG0U4MJUUB3LG88KFZLNJWS8YP,30EV7DWJTV854DM4XQ6K62UCZXSY6Q,A2A2W9PT9GZ477,Thu Apr 30 01:07:20 PDT 2015,Thu Apr 30 01:08:00 PDT 2015,2015-04-30 09:12:38 UTC,Montana,0
3IAEQB9FMFX2M14CIF1CGUE8JFODW0,30EV7DWJTV854DM4XQ6K62UCZXSY6Q,A11GZNNVLEWRGF,Thu Apr 30 00:18:44 PDT 2015,Thu Apr 30 00:19:01 PDT 2015,2015-04-30 08:22:37 UTC,Rhode Island,0
3LQ8PUHQFM51XMP9FUGN6OKYWUDIHX,30EV7DWJTV854DM4XQ6K62UCZXSY6Q,AVIC8K2F2HGPW,Tue Apr 28 16:12:00 PDT 2015,Tue Apr 28 16:12:18 PDT 2015,2015-04-29 00:12:38 UTC,Kentucky,0
3OONKJ5DKDW12VXQDXJW4ADMDSEOBT,30EV7DWJTV854DM4XQ6K62UCZXSY6Q,AT9BUFLGIP9Z5,Thu Apr 30 00:56:59 PDT 2015,Thu Apr 30 00:57:15 PDT 2015,2015-04-30 08:57:37 UTC,Mississippi,0
3X31TUMD7YZSJCC1Y8AF6HWJWALL1R,30EV7DWJTV854DM4XQ6K62UCZXSY6Q,A2HPFQL0QFGBCS,Wed Apr 29 13:20:47 PDT 2015,Wed Apr 29 13:20:59 PDT 2015,2015-04-29 21:22:38 UTC,Virginia,0
31JLPPHS2V7WZ0TDY44QMRFAPYHO3E,33Q5P9PUSPZUPK5A33L669VO1D6ZC9,A1R0689JPSQ3OF,Tue Apr 28 12:08:02 PDT 2015,Tue Apr 28 12:08:24 PDT 2015,2015-04-28 20:12:38 UTC,California,0
33LKR6A5KFXG2PK67HC6S860QOI1TN,33Q5P9PUSPZUPK5A33L669VO1D6ZC9,A519N987YDT5Q,Wed Apr 29 17:38:22 PDT 2015,Wed Apr 29 17:38:44 PDT 2015,2015-04-30 01:42:36 UTC,Illinois,0
358010RM5F635I9OJ5XSOZYMSNGVXQ,33Q5P9PUSPZUPK5A33L669VO1D6ZC9,A259GEK5AHGM13,Wed Apr 29 04:53:06 PDT 2015,Wed Apr 29 04:55:42 PDT 2015,2015-04-29 12:57:39 UTC,North Carolina,0
36PW28KO409A7UF9D5G44NZ2R8VEAS,33Q5P9PUSPZUPK5A33L669VO1D6ZC9,A1PQTQ7EURN1Y7,Wed Apr 29 16:04:16 PDT 2015,Wed Apr 29 16:06:45 PDT 2015,2015-04-30 00:07:37 UTC,Kansas,0
3PXX5PX6LYBC0R3P3EEE3FTHOBZAB5,33Q5P9PUSPZUPK5A33L669VO1D6ZC9,A1U3PULHJJGGCC,Wed Apr 29 20:09:57 PDT 2015,Wed Apr 29 20:10:30 PDT 2015,2015-04-30 04:12:36 UTC,Vermont,0
3QRYMNZ7FZUJGWRVC4A4PFJ3UQRTNU,33Q5P9PUSPZUPK5A33L669VO1D6ZC9,A253NTG1FPGB6D,Thu Apr 30 10:02:41 PDT 2015,Thu Apr 30 10:04:26 PDT 2015,2015-04-30 18:07:38 UTC,Tennessee,0
3S96KQ6I9NHAUK0INAW1TA79FKFTDX,33Q5P9PUSPZUPK5A33L669VO1D6ZC9,APLQSM4J9E6LR,Wed Apr 29 00:14:09 PDT 2015,Wed Apr 29 00:14:26 PDT 2015,2015-04-29 08:17:39 UTC,New Jersey,0
3X66WABAJXV87NCFALRIHI68ZFO3GB,33Q5P9PUSPZUPK5A33L669VO1D6ZC9,A35FPE0929YLKR,Thu Apr 30 08:05:05 PDT 2015,Thu Apr 30 08:05:14 PDT 2015,2015-04-30 16:07:38 UTC,Wyoming,0
3ZGVPD4G6UUDXL5EFSLYK2QC33GZTV,33Q5P9PUSPZUPK5A33L669VO1D6ZC9,A2A2W9PT9GZ477,Thu Apr 30 00:50:25 PDT 2015,Thu Apr 30 00:50:58 PDT 2015,2015-04-30 08:52:36 UTC,Missouri,0
3ZPBJO59KQEKPB9NNGFCFR4L4RAHD3,33Q5P9PUSPZUPK5A33L669VO1D6ZC9,AT9BUFLGIP9Z5,Thu Apr 30 00:09:34 PDT 2015,Thu Apr 30 00:09:52 PDT 2015,2015-04-30 08:12:36 UTC,Mississippi,0
30LSNF239V8XIWMRW9DGJKEW7D1I2P,3X0EMNLXEP2WAP947BI953HZCLGPVE,AT9BUFLGIP9Z5,Thu Apr 30 00:15:23 PDT 2015,Thu Apr 30 00:15:37 PDT 2015,2015-04-30 08:17:37 UTC,South Carolina,0
31IBVUNM9TCM5WI3JBR6ISYFOJ2FV3,3X0EMNLXEP2WAP947BI953HZCLGPVE,A11GZNNVLEWRGF,Thu Apr 30 00:21:22 PDT 2015,Thu Apr 30 00:21:32 PDT 2015,2015-04-30 08:22:38 UTC,Indiana,0
35GCEFQ6I618Y47K0DF72PME93M3ZZ,3X0EMNLXEP2WAP947BI953HZCLGPVE,A259GEK5AHGM13,Wed Apr 29 04:54:14 PDT 2015,Wed Apr 29 05:01:43 PDT 2015,2015-04-29 13:02:40 UTC,Missouri,0
35L9RVQFCPV66DK99B51PR89QP1HU5,3X0EMNLXEP2WAP947BI953HZCLGPVE,APLQSM4J9E6LR,Tue Apr 28 16:32:27 PDT 2015,Tue Apr 28 16:32:38 PDT 2015,2015-04-29 00:37:38 UTC,New Jersey,0
37C0GNLMHGG4SMP6RXO8I0FVWEA6DA,3X0EMNLXEP2WAP947BI953HZCLGPVE,A35FPE0929YLKR,Thu Apr 30 08:05:26 PDT 2015,Thu Apr 30 08:05:36 PDT 2015,2015-04-30 16:07:38 UTC,Vermont,0
37M28K1J0RQIIA11R6RV13CUWEEJA1,3X0EMNLXEP2WAP947BI953HZCLGPVE,AVIC8K2F2HGPW,Tue Apr 28 17:26:33 PDT 2015,Tue Apr 28 17:26:53 PDT 2015,2015-04-29 01:27:39 UTC,West Virginia,0
3LUY3GC630DWLJ61FGKVO8WG46LP7P,3X0EMNLXEP2WAP947BI953HZCLGPVE,A2HPFQL0QFGBCS,Wed Apr 29 13:15:35 PDT 2015,Wed Apr 29 13:15:46 PDT 2015,2015-04-29 21:17:37 UTC,Missouri,0
3NLZY2D53Q2G0GWIJN0U7I4R4NAQLQ,3X0EMNLXEP2WAP947BI953HZCLGPVE,A2A2W9PT9GZ477,Thu Apr 30 00:52:50 PDT 2015,Thu Apr 30 00:53:24 PDT 2015,2015-04-30 08:57:36 UTC,Oregon,0
3YMU66OBIOLN1VJEP6GKLC7IIKBGH0,3X0EMNLXEP2WAP947BI953HZCLGPVE,A253NTG1FPGB6D,Thu Apr 30 10:37:01 PDT 2015,Thu Apr 30 10:37:15 PDT 2015,2015-04-30 18:37:38 UTC,Indiana,0
32Q90QCQ1TYGJ7OVPWTTY12YWIJKE3,3D17ECOUOE89HOOJ2Z1DLC7IILI31S,APLQSM4J9E6LR,Tue Apr 28 21:06:55 PDT 2015,Tue Apr 28 21:07:18 PDT 2015,2015-04-29 05:07:36 UTC,New Jersey,0
340UGXU9DZEBOEFTE0M54SZIY6IVUJ,3D17ECOUOE89HOOJ2Z1DLC7IILI31S,AT9BUFLGIP9Z5,Thu Apr 30 00:59:02 PDT 2015,Thu Apr 30 00:59:14 PDT 2015,2015-04-30 09:02:37 UTC,Virginia,0
345LHZDEDY5RC5DAUQGZLX7Z7K6U3Y,3D17ECOUOE89HOOJ2Z1DLC7IILI31S,A1R0689JPSQ3OF,Tue Apr 28 12:01:51 PDT 2015,Tue Apr 28 12:02:06 PDT 2015,2015-04-28 20:02:47 UTC,Mississippi,0
3AZHRG4CU5XBWJ1UWJ2FWQJSRWO03P,3D17ECOUOE89HOOJ2Z1DLC7IILI31S,A2HPFQL0QFGBCS,Wed Apr 29 13:26:40 PDT 2015,Wed Apr 29 13:26:52 PDT 2015,2015-04-29 21:27:39 UTC,Washington,0
3BEFOD78W76THTR5L2UW4SIB80IM46,3D17ECOUOE89HOOJ2Z1DLC7IILI31S,A2A2W9PT9GZ477,Thu Apr 30 01:02:29 PDT 2015,Thu Apr 30 01:03:00 PDT 2015,2015-04-30 09:07:39 UTC,New Hampshire,0
3EFE17QCRDIQR0S5K6A1AQQL5UYHSB,3D17ECOUOE89HOOJ2Z1DLC7IILI31S,AOT6NUWQFUU9Z,Wed Apr 29 17:32:44 PDT 2015,Wed Apr 29 17:33:02 PDT 2015,2015-04-30 01:37:37 UTC,Maine,0
3FQ5JJ512M1KDD18IVWCOOW7AA4NKF,3D17ECOUOE89HOOJ2Z1DLC7IILI31S,A2TWRSLHWA69II,Tue Apr 28 14:04:50 PDT 2015,Tue Apr 28 14:05:06 PDT 2015,2015-04-28 22:07:37 UTC,Indiana,0
3K2755HG5TG0BFIHSQRCC6S8OBMFDQ,3D17ECOUOE89HOOJ2Z1DLC7IILI31S,A2QW4UVJNP3Y62,Wed Apr 29 07:27:12 PDT 2015,Wed Apr 29 07:36:44 PDT 2015,2015-04-29 15:37:39 UTC,California,0
3Q8GYXHFEQFY4QJEMIJS6OJDFJMC5Z,3D17ECOUOE89HOOJ2Z1DLC7IILI31S,AW0QDI257BN65,Thu Apr 30 07:50:22 PDT 2015,Thu Apr 30 07:50:43 PDT 2015,2015-04-30 15:52:38 UTC,Mississippi,0
3RXPCZQMQQOCXKY0NHDZTPRB0SS1GS,3D17ECOUOE89HOOJ2Z1DLC7IILI31S,AVIC8K2F2HGPW,Tue Apr 28 17:21:32 PDT 2015,Tue Apr 28 17:21:49 PDT 2015,2015-04-29 01:22:39 UTC,New Jersey,0
3018Q3ZVOJ3ZGYKEZB043UYL6WGARU,3IKDQS3DQED8UUG03ZXK6ESY505CIQ,A2HPFQL0QFGBCS,Wed Apr 29 13:21:38 PDT 2015,Wed Apr 29 13:24:05 PDT 2015,2015-04-29 21:27:37 UTC,New Mexico,0
30ZX6P7VF98TD76XERYGVLTWLTAJ2P,3IKDQS3DQED8UUG03ZXK6ESY505CIQ,A253NTG1FPGB6D,Thu Apr 30 10:38:55 PDT 2015,Thu Apr 30 10:39:08 PDT 2015,2015-04-30 18:42:37 UTC,Arkansas,0
31Q0U3WYDQST4RNZUE95NCEI1P117H,3IKDQS3DQED8UUG03ZXK6ESY505CIQ,A2TWRSLHWA69II,Tue Apr 28 14:18:21 PDT 2015,Tue Apr 28 14:18:44 PDT 2015,2015-04-28 22:22:38 UTC,Pennsylvania,0
32VNZTT0A8HKE94XQAQDQRCLENHR4Z,3IKDQS3DQED8UUG03ZXK6ESY505CIQ,A2A2W9PT9GZ477,Thu Apr 30 01:01:18 PDT 2015,Thu Apr 30 01:01:47 PDT 2015,2015-04-30 09:02:38 UTC,Delaware,0
3C2NJ6JBKBUPWXXITPQ8OSADTADN2O,3IKDQS3DQED8UUG03ZXK6ESY505CIQ,A1R0689JPSQ3OF,Tue Apr 28 12:05:36 PDT 2015,Tue Apr 28 12:05:56 PDT 2015,2015-04-28 20:07:40 UTC,Texas,0
3E4GGUZ1T94OORCFWCYSW0T9ZGEK2O,3IKDQS3DQED8UUG03ZXK6ESY505CIQ,AT9BUFLGIP9Z5,Wed Apr 29 07:56:41 PDT 2015,Wed Apr 29 07:56:55 PDT 2015,2015-04-29 15:57:39 UTC,Indiana,0
3OE22WJIGJ1JJ6JCS1SVY50AIFGUQ4,3IKDQS3DQED8UUG03ZXK6ESY505CIQ,A35FPE0929YLKR,Thu Apr 30 07:57:24 PDT 2015,Thu Apr 30 07:57:36 PDT 2015,2015-04-30 16:02:36 UTC,Georgia,0
3QHK8ZVMINVTWAUT0534CT9SJOLLBO,3IKDQS3DQED8UUG03ZXK6ESY505CIQ,AW0QDI257BN65,Thu Apr 30 07:48:15 PDT 2015,Thu Apr 30 07:48:24 PDT 2015,2015-04-30 15:52:37 UTC,Kentucky,0
3TXMY6UCAF1NXC2C6A7V4ZE4AEKCQK,3IKDQS3DQED8UUG03ZXK6ESY505CIQ,A1U3PULHJJGGCC,Wed Apr 29 19:59:30 PDT 2015,Wed Apr 29 19:59:54 PDT 2015,2015-04-30 04:02:36 UTC,Missouri,0
3WEV0KO0ON59FKN3YARBJ5BND12DST,3IKDQS3DQED8UUG03ZXK6ESY505CIQ,APLQSM4J9E6LR,Wed Apr 29 00:04:50 PDT 2015,Wed Apr 29 00:08:16 PDT 2015,2015-04-29 08:12:38 UTC,New Jersey,0
34S9DKFK742FXIQPMAX3XWBI8P7NY4,3H6W48L9F429PE99XLN5R50DJUIPWO,A1R0689JPSQ3OF,Tue Apr 28 12:05:18 PDT 2015,Tue Apr 28 12:05:35 PDT 2015,2015-04-28 20:07:39 UTC,Oklahoma,0
3B1NLC6UG09FECH28JOPUL994BCGPW,3H6W48L9F429PE99XLN5R50DJUIPWO,A13STUE0VL42FA,Thu Apr 30 06:23:02 PDT 2015,Thu Apr 30 06:23:18 PDT 2015,2015-04-30 14:27:37 UTC,Oklahoma,0
3C44YUNSI22C2S7B6TNHO06CQIKPDG,3H6W48L9F429PE99XLN5R50DJUIPWO,A2A2W9PT9GZ477,Thu Apr 30 00:13:20 PDT 2015,Thu Apr 30 00:14:09 PDT 2015,2015-04-30 08:17:36 UTC,Idaho,0
3I2PTA7R3U75GAE0YNOTSIRCFMCQKS,3H6W48L9F429PE99XLN5R50DJUIPWO,APLQSM4J9E6LR,Tue Apr 28 23:44:00 PDT 2015,Tue Apr 28 23:44:22 PDT 2015,2015-04-29 07:47:38 UTC,New Jersey,0
3K4J6M3CXF68R8B0J06S4QKE5PEAGC,3H6W48L9F429PE99XLN5R50DJUIPWO,AW0QDI257BN65,Thu Apr 30 07:47:24 PDT 2015,Thu Apr 30 07:47:40 PDT 2015,2015-04-30 15:52:37 UTC,Connecticut,0
3M23Y66PO3KAUB8OONJXDZ1VWFC6SR,3H6W48L9F429PE99XLN5R50DJUIPWO,ALDKDKRBR4LXD,Tue Apr 28 22:39:46 PDT 2015,Tue Apr 28 22:40:06 PDT 2015,2015-04-29 06:42:39 UTC,Indiana,0
3O7L7BFSHF2PDCY7PT8HLLNL4EFEI7,3H6W48L9F429PE99XLN5R50DJUIPWO,A2TWRSLHWA69II,Tue Apr 28 14:11:36 PDT 2015,Tue Apr 28 14:11:54 PDT 2015,2015-04-28 22:12:38 UTC,Nebraska,0
3OCHAWUVGPXPP7FCK1JLMQN5DR9XKB,3H6W48L9F429PE99XLN5R50DJUIPWO,A253NTG1FPGB6D,Thu Apr 30 10:10:05 PDT 2015,Thu Apr 30 10:10:19 PDT 2015,2015-04-30 18:12:38 UTC,Delaware,0
3WR9XG3T64OAWQKIHWS7LALLD9J475,3H6W48L9F429PE99XLN5R50DJUIPWO,AVIC8K2F2HGPW,Tue Apr 28 17:20:32 PDT 2015,Tue Apr 28 17:20:47 PDT 2015,2015-04-29 01:22:39 UTC,Montana,0
3ZPBJO59KQEKPB9NNGFCFR4L4RCDH1,3H6W48L9F429PE99XLN5R50DJUIPWO,AT9BUFLGIP9Z5,Thu Apr 30 00:53:17 PDT 2015,Thu Apr 30 00:53:34 PDT 2015,2015-04-30 08:57:36 UTC,Texas,0
308XBLVESJH4Z8P65P00Y5IRODKRBN,3GV1I4SEO92L4EF5EBHUCUSGQIO6L6,A2TWRSLHWA69II,Tue Apr 28 14:09:15 PDT 2015,Tue Apr 28 14:09:36 PDT 2015,2015-04-28 22:12:37 UTC,Michigan,0
3A1COHJ8NK888GDW684WTZQKU1SH8F,3GV1I4SEO92L4EF5EBHUCUSGQIO6L6,A35FPE0929YLKR,Thu Apr 30 07:59:43 PDT 2015,Thu Apr 30 07:59:53 PDT 2015,2015-04-30 16:02:37 UTC,Missouri,0
3GD6L00D3TACPUUMYKBU6UB8XHI1ML,3GV1I4SEO92L4EF5EBHUCUSGQIO6L6,A3T5KRA1IDHS4I,Thu Apr 30 06:39:06 PDT 2015,Thu Apr 30 06:39:27 PDT 2015,2015-04-30 14:42:37 UTC,New Mexico,0
3IXEICO793WB9BL3DNONN4XHYX16TP,3GV1I4SEO92L4EF5EBHUCUSGQIO6L6,A1R0689JPSQ3OF,Tue Apr 28 12:02:07 PDT 2015,Tue Apr 28 12:02:36 PDT 2015,2015-04-28 20:07:39 UTC,North Carolina,0
3KMS4QQVK338PLORK7DZGJNY8KKFK4,3GV1I4SEO92L4EF5EBHUCUSGQIO6L6,AT9BUFLGIP9Z5,Wed Apr 29 07:53:17 PDT 2015,Wed Apr 29 07:53:47 PDT 2015,2015-04-29 15:57:38 UTC,Arkansas,0
3KRVW3HTZOYCJETGB3QE2VYHMFOMSE,3GV1I4SEO92L4EF5EBHUCUSGQIO6L6,A2HPFQL0QFGBCS,Wed Apr 29 13:11:03 PDT 2015,Wed Apr 29 13:11:18 PDT 2015,2015-04-29 21:12:37 UTC,Massachusetts,0
3M81GAB8A1W4N7A6SAB0TF8MSS4BQU,3GV1I4SEO92L4EF5EBHUCUSGQIO6L6,APLQSM4J9E6LR,Tue Apr 28 23:41:10 PDT 2015,Tue Apr 28 23:41:55 PDT 2015,2015-04-29 07:42:39 UTC,New Jersey,0
3R6P78PK7LOD64A9P0X9ZVA6SDNTG1,3GV1I4SEO92L4EF5EBHUCUSGQIO6L6,A2A2W9PT9GZ477,Thu Apr 30 00:59:48 PDT 2015,Thu Apr 30 01:00:42 PDT 2015,2015-04-30 09:02:38 UTC,New Mexico,0
3TEM0PF1Q6A9EB3RP88R9Z54JBMD0E,3GV1I4SEO92L4EF5EBHUCUSGQIO6L6,AW0QDI257BN65,Thu Apr 30 07:44:33 PDT 2015,Thu Apr 30 07:44:51 PDT 2015,2015-04-30 15:47:36 UTC,North Carolina,0
3ZV9H2YQQEK4492FPQV03LSWS1HW31,3GV1I4SEO92L4EF5EBHUCUSGQIO6L6,A259GEK5AHGM13,Wed Apr 29 04:54:09 PDT 2015,Wed Apr 29 05:00:21 PDT 2015,2015-04-29 13:02:39 UTC,Tennessee,0
30H4UDGLT3VF6MDOJMMK7QT6ZURPM9,3BFF0DJK8XPEAPL7UXMOZQYP2K7STH,A1R0689JPSQ3OF,Tue Apr 28 11:26:03 PDT 2015,Tue Apr 28 11:27:00 PDT 2015,2015-04-28 19:27:56 UTC,New Hampshire,0
320DUZ38G8ZJS1E4D6J5XPNXUBVGJI,3BFF0DJK8XPEAPL7UXMOZQYP2K7STH,AT9BUFLGIP9Z5,Thu Apr 30 00:31:55 PDT 2015,Thu Apr 30 00:32:07 PDT 2015,2015-04-30 08:32:37 UTC,Arizona,0
32EYX73OY1MJV7YC5GHV3VAFDYXURD,3BFF0DJK8XPEAPL7UXMOZQYP2K7STH,AVIC8K2F2HGPW,Tue Apr 28 16:10:21 PDT 2015,Tue Apr 28 16:10:36 PDT 2015,2015-04-29 00:12:38 UTC,Indiana,0
39O5D9O87U5VQBWA8ZVZRRLT0LR3CR,3BFF0DJK8XPEAPL7UXMOZQYP2K7STH,APLQSM4J9E6LR,Wed Apr 29 00:04:35 PDT 2015,Wed Apr 29 00:04:49 PDT 2015,2015-04-29 08:07:39 UTC,New Jersey,0
3B1NLC6UG09FECH28JOPUL993A1PGR,3BFF0DJK8XPEAPL7UXMOZQYP2K7STH,A2A2W9PT9GZ477,Thu Apr 30 00:57:13 PDT 2015,Thu Apr 30 00:57:42 PDT 2015,2015-04-30 09:02:37 UTC,Utah,0
3C5W7UE9CG3KFVFF5DW113F91UEMXA,3BFF0DJK8XPEAPL7UXMOZQYP2K7STH,AW0QDI257BN65,Wed Apr 29 09:07:38 PDT 2015,Wed Apr 29 09:07:57 PDT 2015,2015-04-29 17:12:38 UTC,Illinois,0
3LQ8PUHQFM51XMP9FUGN6OKYWW9HIW,3BFF0DJK8XPEAPL7UXMOZQYP2K7STH,A1U3PULHJJGGCC,Wed Apr 29 20:08:03 PDT 2015,Wed Apr 29 20:08:29 PDT 2015,2015-04-30 04:12:36 UTC,South Carolina,0
3M68NM076IKYTW8B9YJSNPWZACA6RI,3BFF0DJK8XPEAPL7UXMOZQYP2K7STH,A2TWRSLHWA69II,Tue Apr 28 14:14:35 PDT 2015,Tue Apr 28 14:14:49 PDT 2015,2015-04-28 22:17:37 UTC,New Mexico,0
